"","lagoslakeid","tp","tn_combined","chla","sampledate","sampleyear","samplemonth","monthday","eventida1087","programname","secchi","var_num","hu4_zoneid","groups","random25_holdout","random75_holdout","hu4_ag50_holdout","hu4_random50_holdout","hu4_strat75_holdout","cluster_strat75_holdout","cluster_random50_holdout"
"5617",7061,21,NA,10.5,"1995-07-30",1995,7,730,175883,"NY_CSLAP",2.88,3,"HU4_12",1,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"5618",7063,8,190,1.77,"2003-07-31",2003,7,731,175962,"NY_CSLAP",5.7,4,"HU4_12",2,TRUE,FALSE,NA,TRUE,TRUE,TRUE,NA
"5619",7073,8,NA,3.38,"1997-06-15",1997,6,615,175969,"NY_CSLAP",1.68,3,"HU4_5",1,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"5620",7075,120,NA,31.2,"1994-07-05",1994,7,705,176009,"NY_CSLAP",0.9,3,"HU4_12",2,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5621",7078,29,680,50,"2004-06-29",2004,6,629,176022,"PA_DEP_CHEM",0.97,4,"HU4_18",3,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"5622",7082,12,340,5.8,"2001-07-17",2001,7,717,176025,"PA_DEP_CHEM",3,4,"HU4_16",3,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5623",7083,15,420,60,"2001-07-17",2001,7,717,176032,"PA_DEP_CHEM",1.6,4,"HU4_16",3,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA
"5624",7086,36,610,10,"2001-07-30",2001,7,730,176039,"PA_DEP_CHEM",1.4,4,"HU4_22",3,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"5625",7088,NA,820,26.424,"2007-07-31",2007,7,731,176041,"CT_DEEP_CHEM",1.05,3,"HU4_11",1,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"5626",7090,8,NA,15.3,"1990-06-24",1990,6,624,176056,"NY_CSLAP",1.28,3,"HU4_18",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5627",7092,140,1220,80,"2000-08-01",2000,8,801,176098,"PA_DEP_CHEM",0.24,4,"HU4_18",2,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
"5628",7093,18,NA,7.72,"1990-07-03",1990,7,703,176138,"NY_CSLAP",3,3,"HU4_5",1,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"5629",7094,13,1980,3.9,"2001-08-09",2001,8,809,176159,"PA_DEP_CHEM",3.6,4,"HU4_16",3,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA
"5630",7095,140,NA,NA,"2000-07-26",2000,7,726,176163,"IL_ALMP_1999_2000",0.508,2,"HU4_36",3,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5631",7096,NA,310,7.6,"2007-07-23",2007,7,723,176166,"CT_DEEP_CHEM",2.35,3,"HU4_7",3,TRUE,FALSE,NA,FALSE,TRUE,FALSE,NA
"5632",7100,190,NA,154,"1999-07-15",1999,7,715,176180,"NY_CSLAP",0.25,3,"HU4_13",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5633",7101,89,2260,NA,"2000-07-14",2000,7,714,176193,"IL_ALMP_1999_2000",0.9144,3,"HU4_36",3,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5634",7103,50,590,20,"2000-08-01",2000,8,801,176196,"PA_DEP_CHEM",1.5,4,"HU4_18",3,TRUE,TRUE,NA,TRUE,TRUE,FALSE,NA
"5635",7104,8,360,1.3,"2002-06-18",2002,6,618,176218,"NY_CSLAP",4,4,"HU4_12",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5636",7106,NA,NA,NA,"2007-07-12",NA,NA,NA,NA,NA,4,1,"HU4_22",1,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5637",7110,13,60,6.4,"1999-07-29",1999,7,729,176264,"PA_DEP_CHEM",2,4,"HU4_18",2,TRUE,TRUE,NA,TRUE,TRUE,FALSE,NA
"5638",7112,10,700,2.3,"2001-09-11",2001,9,911,176268,"PA_DEP_CHEM",4.4,4,"HU4_18",1,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"5639",7114,NA,334,13.8,"2007-07-02",2007,7,702,176271,"CT_DEEP_CHEM",1.46,3,"HU4_7",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5640",7116,133,1120,6.58,"2008-07-12",2008,7,712,176289,"NY_CSLAP",0.35,4,"HU4_13",2,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"5641",7117,197,NA,141,"2008-07-03",2008,7,703,176322,"IL_ALMP_2006_2008",0.3048,3,"HU4_51",3,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"5642",7118,25,NA,21,"1996-07-21",1996,7,721,176325,"NY_CSLAP",2.1,3,"HU4_23",3,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"5643",7119,7,3030,0.79,"2002-07-03",2002,7,703,176434,"NY_CSLAP",7.1,4,"HU4_5",3,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5644",7120,50,690,20,"2001-07-19",2001,7,719,176497,"PA_DEP_CHEM",1.31,4,"HU4_16",3,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"5645",7121,90,1040,40,"2004-07-21",2004,7,721,176503,"PA_DEP_CHEM",0.58,4,"HU4_16",3,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5646",7122,NA,NA,41.45,"2007-07-11",2007,7,711,176511,"CT_DEEP_CHEM",3.12,2,"HU4_11",3,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA
"5647",7123,9.592,320,4,"2008-07-23",2008,7,723,176519,"PA_DEP_CHEM",NA,3,"HU4_16",3,TRUE,TRUE,NA,TRUE,FALSE,FALSE,NA
"5648",7124,18,890,1.92,"2002-06-15",2002,6,615,176538,"NY_CSLAP",1.1,4,"HU4_5",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5649",7125,13,440,2.86,"2002-06-23",2002,6,623,176615,"NY_CSLAP",2.35,4,"HU4_12",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5650",7126,10,290,1.1,"2002-06-30",2002,6,630,176707,"NY_CSLAP",6.7,4,"HU4_5",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5651",7127,20,750,12.58,"2002-06-23",2002,6,623,176817,"NY_CSLAP",2.68,4,"HU4_13",2,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"5652",7128,10,270,3.55,"2002-06-25",2002,6,625,176987,"NY_CSLAP",3.05,4,"HU4_5",1,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5653",7129,19,60,3,"1999-07-29",1999,7,729,177075,"PA_DEP_CHEM",5,4,"HU4_18",1,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"5654",7130,121,1450,NA,"2002-06-19",2002,6,619,177078,"IL_ALMP_2001_2004",0.508,3,"HU4_51",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5655",7131,13,880,1.33,"2009-07-13",2009,7,713,177082,"NY_CSLAP",3.5,4,"HU4_18",1,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"5656",7133,20,430,5.3,"2000-08-01",2000,8,801,177116,"PA_DEP_CHEM",2.7,4,"HU4_18",3,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA
"5657",7134,NA,NA,14.06,"2005-07-15",2005,7,715,177120,"CT_DEEP_CHEM",0.84,2,"HU4_11",2,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5658",7135,6,310,2.72,"2002-06-23",2002,6,623,177168,"NY_CSLAP",4.38,4,"HU4_12",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5659",7136,NA,5120,NA,"2001-07-27",2001,7,727,177237,"IL_ALMP_2001_2004",0.2032,2,"HU4_36",1,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5660",7137,22,320,3.67,"2003-06-24",2003,6,624,177240,"NY_CSLAP",2.1,4,"HU4_12",3,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
"5661",7138,NA,NA,2.37,"2005-07-07",2005,7,707,177274,"CT_DEEP_CHEM",3.41,2,"HU4_11",1,TRUE,TRUE,NA,FALSE,FALSE,FALSE,NA
"5662",7140,NA,2806,15.696,"2007-07-19",2007,7,719,177278,"CT_DEEP_CHEM",1.5,3,"HU4_7",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5663",7141,NA,NA,1.56,"2007-07-24",2007,7,724,177281,"CT_DEEP_CHEM",2,2,"HU4_7",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5664",7142,20,470,NA,"2002-08-26",2002,8,826,177283,"PA_DEP_CHEM",3.5,3,"HU4_47",3,FALSE,FALSE,NA,FALSE,TRUE,TRUE,NA
"5665",7145,5,NA,0.99,"1999-06-22",1999,6,622,177294,"NY_CSLAP",4.73,3,"HU4_5",1,TRUE,FALSE,NA,FALSE,TRUE,TRUE,NA
"5666",7146,13,NA,2.12,"1998-09-14",1998,9,914,177560,"NY_CSLAP",2.6,3,"HU4_5",1,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5667",7148,13,980,7.86,"2002-08-01",2002,8,801,177596,"NY_CSLAP",1.95,4,"HU4_42",2,FALSE,FALSE,NA,FALSE,TRUE,TRUE,NA
"5668",7149,5,260,1.35,"2003-07-30",2003,7,730,177684,"NY_CSLAP",5.15,4,"HU4_12",2,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA
"5669",7150,7,180,0.71,"2003-07-27",2003,7,727,177706,"NY_CSLAP",3.35,4,"HU4_12",3,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5670",7151,7,470,2.68,"2002-06-25",2002,6,625,177817,"NY_CSLAP",3.25,4,"HU4_12",1,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"5671",7152,8,1690,3.8,"1997-08-06",1997,8,806,177917,"PA_DEP_CHEM",6,4,"HU4_18",NA,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"5672",7153,4,1300,0.85,"2004-06-15",2004,6,615,177923,"NY_CSLAP",4,4,"HU4_5",1,FALSE,FALSE,NA,FALSE,TRUE,FALSE,NA
"5673",7154,55,930,37.18,"2008-07-05",2008,7,705,177983,"NY_CSLAP",1.35,4,"HU4_12",3,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5674",7156,19,40,3.14,"2002-06-23",2002,6,623,178074,"NY_CSLAP",1.85,4,"HU4_18",3,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5675",7157,14,760,300,"2001-06-28",2001,6,628,178147,"PA_DEP_CHEM",6,4,"HU4_16",3,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5676",7158,59,NA,61.6,"2005-07-21",2005,7,721,178153,"IL_ALMP_2004_2005",1.0922,3,"HU4_51",3,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5677",7159,25,420,6.1,"2002-07-30",2002,7,730,178157,"PA_DEP_CHEM",1.5,4,"HU4_18",3,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
"5678",7160,31,620,8.01,"2002-06-16",2002,6,616,178261,"NY_CSLAP",1.7,4,"HU4_18",3,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5679",7161,39,430,19.4,"2004-07-01",2004,7,701,178340,"NY_CSLAP",1.25,4,"HU4_13",3,FALSE,FALSE,NA,FALSE,TRUE,TRUE,NA
"5680",7162,18,340,6.8,"2002-07-31",2002,7,731,178397,"PA_DEP_CHEM",1.95,4,"HU4_18",1,FALSE,FALSE,NA,TRUE,FALSE,TRUE,NA
"5681",7163,22,330,6.9,"2007-07-18",2007,7,718,178402,"PA_DEP_CHEM",2.5,4,"HU4_22",3,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
"5682",7165,227,2960,NA,"2002-07-15",2002,7,715,178512,"IL_ALMP_2001_2004",0.3048,3,"HU4_49",3,TRUE,FALSE,NA,FALSE,TRUE,TRUE,NA
"5683",7167,16,290,3.5,"2008-07-28",2008,7,728,178516,"PA_DEP_CHEM",0.8,4,"HU4_16",2,FALSE,TRUE,NA,TRUE,FALSE,FALSE,NA
"5684",7168,9,430,0.09,"2002-06-25",2002,6,625,178601,"NY_CSLAP",4.98,4,"HU4_12",3,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA
"5685",7169,11,430,1.79,"2002-06-23",2002,6,623,178756,"NY_CSLAP",3.4,4,"HU4_12",3,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5686",7170,44,540,10,"2002-07-30",2002,7,730,178835,"PA_DEP_CHEM",1.2,4,"HU4_18",3,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"5687",7171,9,640,0.73,"2009-07-10",2009,7,710,178932,"NY_CSLAP",7.7,4,"HU4_18",1,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"5688",7172,24,540,3.4,"2004-08-16",2004,8,816,178961,"PA_DEP_CHEM",1.2,4,"HU4_16",3,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"5689",7173,4,450,2.16,"2002-07-07",2002,7,707,178992,"NY_CSLAP",3.5,4,"HU4_12",3,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5690",7174,NA,NA,13.9,"2006-07-21",2006,7,721,179072,"IL_ALMP_2006_2008",NA,1,"HU4_36",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5691",7175,13,500,1.15,"2008-07-06",2008,7,706,179073,"NY_CSLAP",1.55,4,"HU4_5",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5692",7176,36,920,0.94,"2007-07-25",2007,7,725,179110,"NY_CSLAP",3.9,4,"HU4_13",2,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"5693",7177,132,NA,34.5,"2007-06-19",2007,6,619,179130,"IL_ALMP_2006_2008",0.508,3,"HU4_35",3,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5694",7178,15,210,0.1,"2010-07-12",2010,7,712,179167,"NY_CSLAP",4.9,4,"HU4_12",3,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"5695",7179,NA,NA,1.1,"2005-07-21",2005,7,721,179199,"CT_DEEP_CHEM",4.57,2,"HU4_11",1,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"5696",7180,NA,265,2.93,"2007-07-25",2007,7,725,179203,"CT_DEEP_CHEM",2.96,3,"HU4_11",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5697",7182,100,180,NA,"2002-06-26",2002,6,626,179229,"PA_DEP_CHEM",0.77,3,"HU4_16",3,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
"5698",7184,NA,NA,NA,"2004-06-28",2004,6,628,179233,"CT_DEEP_CHEM",NA,0,"HU4_11",3,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"5699",7185,40,660,20,"2000-08-01",2000,8,801,179235,"PA_DEP_CHEM",1.2,4,"HU4_18",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5700",7189,88,NA,61.3,"2007-08-01",2007,8,801,179245,"IL_ALMP_2006_2008",0.508,3,"HU4_34",3,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"5701",7193,151,4840,272,"2002-07-16",2002,7,716,179249,"IL_ALMP_2001_2004",0.2032,4,"HU4_36",2,TRUE,TRUE,NA,FALSE,FALSE,TRUE,NA
"5702",7195,NA,1100,5.3,"2000-08-17",2000,8,817,179253,"CT_DEEP_CHEM",1.8288,3,"HU4_11",1,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"5703",7197,98,1250,80,"2000-08-02",2000,8,802,179255,"PA_DEP_CHEM",1.1,4,"HU4_18",3,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA
"5704",7200,30,NA,22.9,"1990-07-05",1990,7,705,179302,"NY_CSLAP",1.88,3,"HU4_17",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5705",7201,NA,242,2.4,"2007-08-30",2007,8,830,179311,"CT_DEEP_CHEM",NA,2,"HU4_11",3,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5706",7210,140,NA,305,"1991-07-22",1991,7,722,179314,"NY_CSLAP",1.38,3,"HU4_13",2,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA
"5707",7216,NA,420,9.6,"2004-08-10",2004,8,810,179345,"PA_DEP_CHEM",1.21,3,"HU4_16",1,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
"5708",7221,NA,451,12.1,"2006-08-08",2006,8,808,179349,"CT_DEEP_CHEM",2.0726,3,"HU4_11",1,TRUE,FALSE,NA,FALSE,TRUE,FALSE,NA
"5709",7231,18,NA,2.1,"1991-07-11",1991,7,711,179370,"NY_CSLAP",2.25,3,"HU4_5",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5710",7236,11,NA,6.88,"1991-07-02",1991,7,702,179416,"NY_CSLAP",3.13,3,"HU4_12",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5711",7237,8,660,8.1,"2001-08-09",2001,8,809,179429,"PA_DEP_CHEM",0.8,4,"HU4_22",1,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA
"5712",7241,6,NA,0.68,"1997-06-23",1997,6,623,179433,"NY_CSLAP",4.65,3,"HU4_12",1,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA
"5713",7243,9,NA,1.14,"1999-07-05",1999,7,705,179470,"NY_CSLAP",4.55,3,"HU4_5",1,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5714",7245,32,440,10,"2002-07-31",2002,7,731,179496,"PA_DEP_CHEM",1.3,4,"HU4_18",1,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"5715",7247,9,NA,3.48,"1993-07-10",1993,7,710,179501,"NY_CSLAP",2.8,3,"HU4_17",3,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
"5716",7249,24,3850,20,"2009-07-14",2009,7,714,179595,"PA_DEP_CHEM",2,4,"HU4_18",3,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
"5717",7252,133,2741,NA,"2007-08-01",2007,8,801,179597,"EPA_NLA_CHEM",0.3,3,"HU4_36",3,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"5718",7254,48,1520,NA,"2000-07-13",2000,7,713,179600,"IL_ALMP_1999_2000",0.4064,3,"HU4_36",2,TRUE,TRUE,NA,FALSE,FALSE,TRUE,NA
"5719",7255,57,700,40,"2000-08-02",2000,8,802,179603,"PA_DEP_CHEM",3.1,4,"HU4_18",3,FALSE,TRUE,NA,TRUE,FALSE,FALSE,NA
"5720",7256,5,NA,1.53,"1990-07-09",1990,7,709,179612,"NY_CSLAP",5.25,3,"HU4_5",3,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"5721",7258,NA,NA,NA,"2008-07-24",NA,NA,NA,NA,NA,0.6,1,"HU4_18",1,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"5722",7260,18,NA,4.1,"1990-06-26",1990,6,626,179647,"NY_CSLAP",0.75,3,"HU4_12",3,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5723",7261,18,NA,5.01,"1991-07-10",1991,7,710,179673,"NY_CSLAP",3.88,3,"HU4_16",3,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"5724",7269,13,1600,2,"2000-08-15",2000,8,815,179714,"PA_DEP_CHEM",5.8,4,"HU4_22",1,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
"5725",7270,36,640,10,"1999-07-29",1999,7,729,179721,"PA_DEP_CHEM",1.5,4,"HU4_18",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5726",7272,16,390,5.9,"2007-07-10",2007,7,710,179730,"PA_DEP_CHEM",1.6,4,"HU4_16",3,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"5727",7274,15,290,0.82,"2004-06-24",2004,6,624,179735,"NY_CSLAP",4.28,4,"HU4_18",3,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"5728",7277,12,NA,2.77,"1997-06-21",1997,6,621,179783,"NY_CSLAP",3.65,3,"HU4_18",2,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"5729",7279,30,240,1.8,"2000-08-01",2000,8,801,179820,"PA_DEP_CHEM",3.85,4,"HU4_18",2,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5730",7281,24,430,10,"2001-07-18",2001,7,718,179824,"PA_DEP_CHEM",2.1,4,"HU4_16",3,TRUE,FALSE,NA,TRUE,FALSE,TRUE,NA
"5731",7283,74,NA,36,"1990-07-05",1990,7,705,179872,"NY_CSLAP",1.15,3,"HU4_12",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5732",7284,NA,NA,1.24,"2006-07-18",2006,7,718,179906,"CT_DEEP_CHEM",5.51,2,"HU4_7",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5733",7285,15,570,NA,"2003-08-07",2003,8,807,179908,"PA_DEP_CHEM",4.14,3,"HU4_18",2,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"5734",7286,NA,NA,2.97,"2007-07-18",2007,7,718,179919,"CT_DEEP_CHEM",3.64,2,"HU4_11",1,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"5735",7289,15,210,8.3,"2005-08-16",2005,8,816,179924,"PA_DEP_CHEM",1.7,4,"HU4_22",3,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5736",7291,10,2930,0.56,"2003-06-15",2003,6,615,179986,"NY_CSLAP",1,4,"HU4_13",3,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"5737",7292,10,510,10,"2000-08-16",2000,8,816,180009,"PA_DEP_CHEM",4.7,4,"HU4_22",3,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA
"5738",7293,20,390,10,"2002-08-15",2002,8,815,180012,"PA_DEP_CHEM",1.88,4,"HU4_16",3,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5739",7295,6,420,1.59,"2002-06-30",2002,6,630,180022,"NY_CSLAP",4.9,4,"HU4_5",3,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA
"5740",7298,41,520,9.92,"2002-07-17",2002,7,717,180061,"NY_CSLAP",2.4,4,"HU4_5",1,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"5741",7303,5,270,3.3,"2002-07-16",2002,7,716,180066,"PA_DEP_CHEM",4,4,"HU4_16",3,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5742",7304,9,NA,5.25,"1999-07-28",1999,7,728,180068,"NY_CSLAP",3.33,3,"HU4_5",3,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5743",7305,176,923,NA,"2007-07-12",2007,7,712,180089,"EPA_NLA_CHEM",0.4,3,"HU4_49",1,TRUE,TRUE,NA,FALSE,FALSE,FALSE,NA
"5744",7307,21,NA,6.12,"1990-07-04",1990,7,704,180140,"NY_CSLAP",1.75,3,"HU4_13",1,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5745",7308,8,NA,3.24,"1997-06-15",1997,6,615,180149,"NY_CSLAP",3.1,3,"HU4_12",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5746",7312,130,NA,91.6,"1997-07-11",1997,7,711,180186,"NY_CSLAP",1.5,3,"HU4_13",2,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5747",7313,5.604,160,NA,"2010-06-22",2010,6,622,180220,"PA_DEP_CHEM",4.75,3,"HU4_16",2,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5748",7317,17,700,10,"2001-09-11",2001,9,911,180222,"PA_DEP_CHEM",6.2,4,"HU4_18",1,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
"5749",7318,32,NA,23,"1997-06-25",1997,6,625,180225,"NY_CSLAP",1.7,3,"HU4_12",1,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5750",7319,74,480,0.31,"2008-07-06",2008,7,706,180268,"NY_CSLAP",0.65,4,"HU4_13",3,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"5751",7320,140,1140,30,"2001-07-18",2001,7,718,180271,"PA_DEP_CHEM",1.06,4,"HU4_18",1,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"5752",7323,78,520,10,"2002-08-01",2002,8,801,180273,"PA_DEP_CHEM",0.9,4,"HU4_18",1,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"5753",7324,NA,329,2.872,"2007-08-02",2007,8,802,180277,"CT_DEEP_CHEM",2.6,3,"HU4_11",1,FALSE,TRUE,NA,FALSE,TRUE,TRUE,NA
"5754",7326,68,860,NA,"2002-07-25",2002,7,725,180283,"PA_DEP_CHEM",0.6,3,"HU4_21",3,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
"5755",7329,NA,184,1.576,"2007-07-24",2007,7,724,180285,"CT_DEEP_CHEM",7.6,3,"HU4_7",3,FALSE,TRUE,NA,FALSE,TRUE,FALSE,NA
"5756",7331,16,380,10,"2001-07-19",2001,7,719,180298,"PA_DEP_CHEM",1.5,4,"HU4_16",3,TRUE,FALSE,NA,TRUE,TRUE,TRUE,NA
"5757",7332,NA,NA,18.89,"2005-07-07",2005,7,707,180303,"CT_DEEP_CHEM",1.1,2,"HU4_11",3,TRUE,FALSE,NA,FALSE,TRUE,TRUE,NA
"5758",7334,24,NA,13.3,"1998-07-12",1998,7,712,180308,"NY_CSLAP",2.4,3,"HU4_12",1,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"5759",7339,38,NA,120,"1990-06-27",1990,6,627,180377,"NY_CSLAP",1.25,3,"HU4_12",2,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"5760",7340,NA,759,21.888,"2007-07-25",2007,7,725,180422,"CT_DEEP_CHEM",1.2,3,"HU4_11",1,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
"5761",7342,8,320,8.5,"2001-07-30",2001,7,730,180428,"PA_DEP_CHEM",2.68,4,"HU4_22",3,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
"5762",7344,16,400,2,"1999-07-27",1999,7,727,180431,"PA_DEP_CHEM",5.5,4,"HU4_18",2,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"5763",7346,23,430,6.9,"2004-08-18",2004,8,818,180434,"PA_DEP_CHEM",1,4,"HU4_16",3,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
"5764",7350,NA,468,1.262,"2007-08-16",2007,8,816,180438,"CT_DEEP_CHEM",4.25,3,"HU4_11",1,TRUE,TRUE,NA,FALSE,FALSE,FALSE,NA
"5765",7351,12,NA,10.5,"1990-07-12",1990,7,712,180449,"NY_CSLAP",3.7,3,"HU4_12",1,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"5766",7352,12,NA,3.15,"1990-07-03",1990,7,703,180507,"NY_CSLAP",6.65,3,"HU4_18",2,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA
"5767",7354,140,1820,90,"2000-08-01",2000,8,801,180528,"PA_DEP_CHEM",0.5,4,"HU4_18",3,FALSE,TRUE,NA,TRUE,TRUE,FALSE,NA
"5768",7362,52,880,20,"2002-07-22",2002,7,722,180532,"PA_DEP_CHEM",1.5,4,"HU4_16",1,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA
