"lagoslakeid","tp","tn_combined","chla","sampledate","sampleyear","samplemonth","monthday","eventida1087","programname","secchi","var_num","hu4_zoneid","random25_holdout","random75_holdout","hu4_ag50_holdout","hu4_random50_holdout","hu4_strat75_holdout"
5251,49,NA,5.48,1993-06-29,1993,6,"0629",128647,"WI_DNR_NUTRIENT",0.9144,3,"HU4_27",FALSE,FALSE,FALSE,FALSE,FALSE
5252,53.38,660,14.22,2001-06-27,2001,6,"0627",128672,"IA_CHEMISTRY",1.4,4,"HU4_62",FALSE,TRUE,TRUE,FALSE,TRUE
5253,27,NA,5.76,2005-08-01,2005,8,"0801",128702,"WI_DNR_NUTRIENT",2.4384,3,"HU4_33",FALSE,TRUE,TRUE,FALSE,TRUE
5254,8,NA,2.24,1997-08-18,1997,8,"0818",128714,"WI_DNR_NUTRIENT",4.8768,3,"HU4_33",FALSE,FALSE,TRUE,FALSE,TRUE
5255,14,NA,NA,1997-08-06,1997,8,"0806",128728,"WI_DNR_NUTRIENT",2.4,2,"HU4_28",TRUE,TRUE,FALSE,FALSE,TRUE
5256,102.58,1477.7,22.52,2001-07-17,2001,7,"0717",128731,"IA_CHEMISTRY",0.95,4,"HU4_61",FALSE,TRUE,TRUE,TRUE,FALSE
5257,10,704,NA,2000-08-28,2000,8,"0828",128771,"WI_DNR_NUTRIENT",1.8,3,"HU4_34",FALSE,FALSE,TRUE,FALSE,TRUE
5258,29,NA,NA,1993-06-28,1993,6,"0628",128804,"WI_DNR_NUTRIENT",0.9,2,"HU4_27",TRUE,TRUE,FALSE,FALSE,FALSE
5259,12,NA,NA,2001-08-23,2001,8,"0823",128811,"WI_DNR_NUTRIENT",3.2004,2,"HU4_32",FALSE,TRUE,FALSE,TRUE,TRUE
5261,20,540,NA,1990-06-21,1990,6,"0621",128829,"WI_DNR_NUTRIENT",2.7,3,"HU4_27",FALSE,TRUE,FALSE,FALSE,TRUE
5262,22,NA,2.07,2003-09-02,2003,9,"0902",128936,"WI_DNR_NUTRIENT",3.81,3,"HU4_29",FALSE,TRUE,FALSE,TRUE,TRUE
5263,16,NA,NA,2011-08-31,2011,8,"0831",128941,"WI_DNR_NUTRIENT",2.8956,2,"HU4_32",FALSE,TRUE,FALSE,TRUE,FALSE
5264,107,NA,NA,1996-06-20,1996,6,"0620",128943,"WI_DNR_NUTRIENT",0.6096,2,"HU4_29",FALSE,TRUE,FALSE,TRUE,TRUE
5265,15,NA,2.7,2000-07-24,2000,7,"0724",128953,"WI_DNR_NUTRIENT",2.4384,3,"HU4_29",FALSE,TRUE,FALSE,TRUE,TRUE
5266,15,NA,2.92,2010-07-17,2010,7,"0717",129011,"WI_DNR_NUTRIENT",2.5908,3,"HU4_32",FALSE,FALSE,FALSE,TRUE,TRUE
5267,NA,NA,NA,2011-06-26,NA,NA,NA,NA,NA,4.02336,1,"HU4_27",FALSE,TRUE,FALSE,FALSE,TRUE
5268,33,607,NA,1992-09-01,1992,9,"0901",129029,"WI_DNR_NUTRIENT",1.5,3,"HU4_33",FALSE,TRUE,TRUE,FALSE,TRUE
5269,20,870,NA,1990-06-20,1990,6,"0620",129067,"WI_DNR_NUTRIENT",1.1,3,"HU4_27",FALSE,TRUE,FALSE,FALSE,TRUE
5270,18,NA,5.16,2010-07-14,2010,7,"0714",129091,"WI_DNR_NUTRIENT",2.9,3,"HU4_33",FALSE,TRUE,TRUE,FALSE,TRUE
5271,NA,NA,NA,2003-06-17,NA,NA,NA,NA,NA,4.8006,1,"HU4_28",FALSE,TRUE,FALSE,FALSE,TRUE
5272,42,NA,25.5,2005-07-06,2005,7,"0706",129100,"WI_DNR_NUTRIENT",1.2192,3,"HU4_27",FALSE,FALSE,FALSE,FALSE,TRUE
5273,28,NA,NA,1997-08-06,1997,8,"0806",129105,"WI_DNR_NUTRIENT",1.2,2,"HU4_28",FALSE,TRUE,FALSE,FALSE,TRUE
5274,13.23,5699.5,5.74,2001-06-27,2001,6,"0627",129107,"IA_CHEMISTRY",3,4,"HU4_57",FALSE,TRUE,TRUE,FALSE,TRUE
5275,28,1960,3.52,2002-07-10,2002,7,"0710",129153,"WI_DNR_NUTRIENT",1.2192,4,"HU4_33",TRUE,TRUE,TRUE,FALSE,FALSE
5276,19,NA,3.55,1998-07-14,1998,7,"0714",129179,"WI_DNR_NUTRIENT",2.4384,3,"HU4_29",TRUE,TRUE,FALSE,TRUE,TRUE
5277,16,NA,NA,2011-08-15,2011,8,"0815",129249,"WI_DNR_NUTRIENT",2.7432,2,"HU4_32",FALSE,TRUE,FALSE,TRUE,TRUE
5279,8,NA,NA,1997-08-13,1997,8,"0813",129258,"WI_DNR_NUTRIENT",NA,1,"HU4_29",FALSE,TRUE,FALSE,TRUE,TRUE
5280,45,912,NA,1991-08-27,1991,8,"0827",129267,"WI_DNR_NUTRIENT",0.9144,3,"HU4_27",TRUE,TRUE,FALSE,FALSE,TRUE
5281,12,NA,2.23,2006-07-04,2006,7,"0704",129278,"WI_DNR_NUTRIENT",3.6576,3,"HU4_29",TRUE,TRUE,FALSE,TRUE,FALSE
5282,11,418,NA,2001-07-03,2001,7,"0703",129302,"WI_BIOCOM",2.63,3,"HU4_33",FALSE,TRUE,TRUE,FALSE,FALSE
5283,27,NA,9.21,2004-09-13,2004,9,"0913",129360,"WI_DNR_NUTRIENT",1.524,3,"HU4_27",FALSE,TRUE,FALSE,FALSE,FALSE
5284,12,NA,2.4200001,2004-06-25,2004,6,"0625",129458,"VT_DWQ_NUTRIENT",4.0999999,3,"HU4_7",FALSE,TRUE,FALSE,TRUE,FALSE
5285,212,NA,4.54,1993-06-19,1993,6,"0619",129526,"WI_DNR_NUTRIENT",0.9144,3,"HU4_33",TRUE,FALSE,TRUE,FALSE,TRUE
5286,21,878,6.58,2006-07-21,2006,7,"0721",129638,"WI_DNR_NUTRIENT",2.667,4,"HU4_34",TRUE,TRUE,TRUE,FALSE,FALSE
5287,8,NA,3.07,1993-08-03,1993,8,"0803",129711,"WI_DNR_NUTRIENT",2.7432,3,"HU4_34",FALSE,TRUE,TRUE,FALSE,FALSE
5288,13,NA,3.5799999,1990-06-19,1990,6,"0619",129980,"VT_DWQ_NUTRIENT",4.5,3,"HU4_7",FALSE,FALSE,FALSE,TRUE,TRUE
5290,134.98,1965.4,53.22,2001-06-22,2001,6,"0622",130181,"IA_CHEMISTRY",1.1,4,"HU4_61",FALSE,TRUE,TRUE,TRUE,TRUE
5291,31,NA,NA,2000-08-21,2000,8,"0821",130210,"WI_DNR_NUTRIENT",2.1,2,"HU4_29",TRUE,TRUE,FALSE,TRUE,TRUE
5292,46,1024,10.5,2003-09-08,2003,9,"0908",130217,"WI_DNR_NUTRIENT",1.49352,4,"HU4_27",TRUE,FALSE,FALSE,FALSE,FALSE
5293,13,731,0.51,2002-06-26,2002,6,"0626",130313,"WI_DNR_NUTRIENT",4,4,"HU4_27",FALSE,TRUE,FALSE,FALSE,TRUE
5294,30,NA,13.9,1993-07-25,1993,7,"0725",130410,"WI_DNR_NUTRIENT",3.9624,3,"HU4_29",TRUE,TRUE,FALSE,TRUE,TRUE
5295,8,NA,1.41,1996-06-30,1996,6,"0630",130497,"WI_DNR_NUTRIENT",5.8674,3,"HU4_29",FALSE,TRUE,FALSE,TRUE,TRUE
5296,10,530,NA,1995-07-12,1995,7,"0712",130566,"WI_DNR_NUTRIENT",2,3,"HU4_27",FALSE,TRUE,FALSE,FALSE,TRUE
5297,NA,NA,NA,2011-07-19,NA,NA,NA,NA,NA,5,1,"HU4_29",FALSE,TRUE,FALSE,TRUE,TRUE
5298,9,NA,1.75,2005-06-17,2005,6,"0617",130572,"WI_DNR_NUTRIENT",5.334,3,"HU4_29",FALSE,TRUE,FALSE,TRUE,TRUE
5300,73,1021,55.7,2002-07-24,2002,7,"0724",130584,"WI_DNR_NUTRIENT",0.9,4,"HU4_27",FALSE,TRUE,FALSE,FALSE,TRUE
5303,9,NA,2.5599999,2006-06-22,2006,6,"0622",130606,"VT_DWQ_NUTRIENT",2.5,3,"HU4_7",TRUE,TRUE,FALSE,TRUE,TRUE
5304,52,NA,22.7,2007-07-28,2007,7,"0728",130670,"WI_DNR_NUTRIENT",1.9,3,"HU4_29",FALSE,TRUE,FALSE,TRUE,TRUE
5305,18,808,NA,1991-07-29,1991,7,"0729",130674,"WI_DNR_NUTRIENT",1,3,"HU4_35",TRUE,TRUE,TRUE,FALSE,TRUE
5306,26,NA,NA,1991-08-29,1991,8,"0829",130675,"VT_DWQ_NUTRIENT",NA,1,"HU4_5",FALSE,TRUE,FALSE,TRUE,TRUE
5308,10,NA,1.83,2007-06-25,2007,6,"0625",130690,"WI_DNR_NUTRIENT",5.1816,3,"HU4_28",FALSE,TRUE,FALSE,FALSE,TRUE
5309,29,NA,NA,1996-08-21,1996,8,"0821",130696,"WI_DNR_NUTRIENT",1.49352,2,"HU4_27",FALSE,TRUE,FALSE,FALSE,FALSE
5311,11,NA,1.14,1997-07-23,1997,7,"0723",130712,"WI_DNR_NUTRIENT",7.7724,3,"HU4_27",TRUE,TRUE,FALSE,FALSE,TRUE
5312,17,NA,3.53,1993-06-15,1993,6,"0615",130739,"WI_DNR_NUTRIENT",2.8956,3,"HU4_36",FALSE,TRUE,TRUE,TRUE,FALSE
5314,32.73,1215.5,5.74,2001-06-26,2001,6,"0626",130831,"IA_CHEMISTRY",1.1,4,"HU4_56",TRUE,TRUE,TRUE,FALSE,FALSE
5315,41,981,22.5,2006-08-17,2006,8,"0817",130857,"WI_DNR_NUTRIENT",NA,3,"HU4_32",FALSE,TRUE,FALSE,TRUE,TRUE
5317,114,1182,NA,2000-08-10,2000,8,"0810",130867,"WI_DNR_NUTRIENT",1.09728,3,"HU4_27",FALSE,TRUE,FALSE,FALSE,TRUE
5318,NA,NA,NA,1990-06-30,NA,NA,NA,NA,NA,6.096,1,"HU4_32",TRUE,TRUE,FALSE,TRUE,FALSE
5319,22,NA,6.74,1994-07-18,1994,7,"0718",130886,"WI_DNR_NUTRIENT",3.048,3,"HU4_33",FALSE,FALSE,TRUE,FALSE,TRUE
5320,10,NA,1.67,1990-06-17,1990,6,"0617",131048,"VT_DWQ_NUTRIENT",4,3,"HU4_7",FALSE,TRUE,FALSE,TRUE,TRUE
5321,NA,NA,NA,2011-07-19,NA,NA,NA,NA,NA,2.5,1,"HU4_28",FALSE,TRUE,FALSE,FALSE,TRUE
5322,16,NA,18.7,2007-08-29,2007,8,"0829",131303,"WI_DNR_NUTRIENT",NA,2,"HU4_24",FALSE,FALSE,FALSE,FALSE,TRUE
5323,12,NA,4.19,1994-08-17,1994,8,"0817",131304,"WI_DNR_NUTRIENT",3.6576,3,"HU4_27",FALSE,TRUE,FALSE,FALSE,TRUE
5324,52,1211,NA,2001-07-08,2001,7,"0708",131350,"WI_DNR_NUTRIENT",0.70104,3,"HU4_29",FALSE,FALSE,FALSE,TRUE,FALSE
5325,20,454,2.35,2003-08-14,2003,8,"0814",131476,"WI_DNR_NUTRIENT",3.048,4,"HU4_33",FALSE,TRUE,TRUE,FALSE,FALSE
5326,15,772,NA,1997-08-11,1997,8,"0811",131559,"WI_DNR_NUTRIENT",NA,2,"HU4_32",FALSE,TRUE,FALSE,TRUE,TRUE
5327,24,NA,4.81,1999-08-31,1999,8,"0831",131562,"WI_DNR_NUTRIENT",1.3716,3,"HU4_27",TRUE,TRUE,FALSE,FALSE,FALSE
5328,43,NA,17,1994-06-27,1994,6,"0627",131568,"WI_DNR_NUTRIENT",1.524,3,"HU4_29",FALSE,TRUE,FALSE,TRUE,TRUE
5329,19.14,2318.8,28.49,2001-07-19,2001,7,"0719",131668,"IA_CHEMISTRY",1.1,4,"HU4_56",FALSE,TRUE,TRUE,FALSE,FALSE
5330,11,987,NA,1994-08-03,1994,8,"0803",131703,"WI_DNR_NUTRIENT",11,3,"HU4_32",FALSE,TRUE,FALSE,TRUE,TRUE
5331,21,NA,7.25,2003-08-21,2003,8,"0821",131717,"WI_DNR_NUTRIENT",NA,2,"HU4_32",FALSE,TRUE,FALSE,TRUE,TRUE
5332,11,NA,4.04,1993-07-13,1993,7,"0713",131738,"WI_DNR_NUTRIENT",3.6576,3,"HU4_32",FALSE,TRUE,FALSE,TRUE,TRUE
5333,79,NA,7.42,1994-06-25,1994,6,"0625",131836,"WI_DNR_NUTRIENT",1.2192,3,"HU4_32",FALSE,TRUE,FALSE,TRUE,TRUE
5336,165.64,6738.8,15.45,2001-06-18,2001,6,"0618",131881,"IA_CHEMISTRY",0.35,4,"HU4_63",TRUE,TRUE,TRUE,TRUE,TRUE
5337,43,NA,3.36,2002-07-14,2002,7,"0714",131911,"WI_DNR_NUTRIENT",1.143,3,"HU4_27",FALSE,TRUE,FALSE,FALSE,TRUE
5338,9,NA,0.03,2003-07-09,2003,7,"0709",132012,"VT_DWQ_NUTRIENT",6.3000002,3,"HU4_5",FALSE,TRUE,FALSE,TRUE,TRUE
5339,23,NA,51.54,2004-08-03,2004,8,"0803",132015,"WI_DNR_NUTRIENT",2.1336,3,"HU4_27",FALSE,TRUE,FALSE,FALSE,TRUE
5340,241,2254,104,2002-09-13,2002,9,"0913",132026,"WI_DNR_NUTRIENT",NA,3,"HU4_34",FALSE,TRUE,TRUE,FALSE,TRUE
5341,92,NA,NA,2005-08-09,2005,8,"0809",132028,"WI_DNR_NUTRIENT",NA,1,"HU4_33",FALSE,TRUE,TRUE,FALSE,TRUE
5342,17,NA,4.08,1995-06-28,1995,6,"0628",132030,"WI_DNR_NUTRIENT",3.048,3,"HU4_29",FALSE,TRUE,FALSE,TRUE,TRUE
5343,16,520,NA,2000-08-24,2000,8,"0824",132116,"WI_LKLS",1.3,3,"HU4_29",FALSE,TRUE,FALSE,TRUE,TRUE
5345,14,435,11.19,2002-06-21,2002,6,"0621",132125,"WI_BIOCOM",2.4,4,"HU4_33",FALSE,TRUE,TRUE,FALSE,TRUE
5347,8,493,NA,2007-07-24,2007,7,"0724",132224,"EPA_NLA_CHEM",3.15,3,"HU4_27",FALSE,TRUE,FALSE,FALSE,TRUE
5348,32,425,NA,1993-06-21,1993,6,"0621",132242,"WI_DNR_NUTRIENT",3,3,"HU4_27",FALSE,FALSE,FALSE,FALSE,TRUE
5349,142,NA,39.8,2011-08-08,2011,8,"0808",132273,"WI_DNR_NUTRIENT",0.6096,3,"HU4_27",FALSE,TRUE,FALSE,FALSE,TRUE
5350,NA,NA,NA,2007-07-04,NA,NA,NA,NA,NA,1.2192,1,"HU4_33",FALSE,TRUE,TRUE,FALSE,FALSE
5351,12,NA,2.35,2010-09-05,2010,9,"0905",132312,"WI_DNR_NUTRIENT",6.096,3,"HU4_32",FALSE,TRUE,FALSE,TRUE,TRUE
5353,25,NA,12.1,2010-07-14,2010,7,"0714",132342,"WI_DNR_NUTRIENT",1.6,3,"HU4_33",FALSE,TRUE,TRUE,FALSE,FALSE
5355,179,2990,NA,2000-08-23,2000,8,"0823",132352,"WI_LKLS",0.7,3,"HU4_29",FALSE,TRUE,FALSE,TRUE,TRUE
5357,15,500,NA,2000-09-13,2000,9,"0913",132362,"WI_LKLS",4,3,"HU4_29",FALSE,TRUE,FALSE,TRUE,FALSE
5358,51,NA,NA,1995-07-25,1995,7,"0725",132364,"WI_DNR_NUTRIENT",0.7,2,"HU4_36",FALSE,FALSE,TRUE,TRUE,TRUE
5359,29,NA,4.9,2005-08-28,2005,8,"0828",132372,"WI_DNR_NUTRIENT",1.61544,3,"HU4_34",FALSE,TRUE,TRUE,FALSE,TRUE
5360,57,986,30.4,2002-08-13,2002,8,"0813",132405,"WI_DNR_NUTRIENT",1.0668,4,"HU4_27",FALSE,TRUE,FALSE,FALSE,TRUE
5362,11,NA,3.28,2003-06-29,2003,6,"0629",132409,"WI_DNR_NUTRIENT",6.4008,3,"HU4_29",FALSE,TRUE,FALSE,TRUE,TRUE
5363,17,NA,4.35,2004-07-22,2004,7,"0722",132442,"WI_DNR_NUTRIENT",1.8288,3,"HU4_29",FALSE,TRUE,FALSE,TRUE,FALSE
5364,17.2999992,NA,7.4400001,2007-09-07,2007,9,"0907",132509,"VT_DWQ_NUTRIENT",1.25,3,"HU4_5",FALSE,TRUE,FALSE,TRUE,TRUE
5365,39,1087,NA,2000-08-16,2000,8,"0816",132511,"WI_LKLS",1.4,3,"HU4_29",FALSE,FALSE,FALSE,TRUE,FALSE
5366,21,NA,NA,1994-07-27,1994,7,"0727",132512,"WI_DNR_NUTRIENT",NA,1,"HU4_27",FALSE,FALSE,FALSE,FALSE,TRUE
5367,17,NA,4.45,2002-07-20,2002,7,"0720",132558,"WI_DNR_NUTRIENT",2.286,3,"HU4_27",TRUE,TRUE,FALSE,FALSE,TRUE
5368,18,NA,3.36,2007-06-24,2007,6,"0624",132642,"WI_DNR_NUTRIENT",2.7432,3,"HU4_27",FALSE,TRUE,FALSE,FALSE,TRUE
5369,60,992,19.8,2010-07-13,2010,7,"0713",132678,"WI_DNR_NUTRIENT",1.46304,4,"HU4_33",FALSE,TRUE,TRUE,FALSE,FALSE
5370,12,NA,1.65,1997-06-21,1997,6,"0621",132686,"WI_DNR_NUTRIENT",7.62,3,"HU4_24",FALSE,FALSE,FALSE,FALSE,TRUE
5371,30,815,NA,1995-07-18,1995,7,"0718",132858,"WI_DNR_NUTRIENT",2,3,"HU4_34",FALSE,TRUE,TRUE,FALSE,TRUE
5372,30,NA,NA,1994-07-21,1994,7,"0721",133425,"WI_DNR_NUTRIENT",1.9,2,"HU4_36",FALSE,FALSE,TRUE,TRUE,TRUE
5373,17,674,7.86,2002-07-11,2002,7,"0711",133494,"WI_DNR_NUTRIENT",1.8288,4,"HU4_33",FALSE,FALSE,TRUE,FALSE,TRUE
5374,54.72,6685.4,93.38,2001-06-25,2001,6,"0625",133541,"IA_CHEMISTRY",0.65,4,"HU4_57",FALSE,TRUE,TRUE,FALSE,TRUE
5376,16,1776,NA,1996-06-19,1996,6,"0619",133574,"WI_DNR_NUTRIENT",5.4864,3,"HU4_32",FALSE,TRUE,FALSE,TRUE,TRUE
5377,26,NA,2.31,2006-07-17,2006,7,"0717",133589,"WI_DNR_NUTRIENT",NA,2,"HU4_32",FALSE,TRUE,FALSE,TRUE,FALSE
5378,18.5,NA,3.78,2009-06-23,2009,6,"0623",133635,"VT_DWQ_NUTRIENT",1.8,3,"HU4_5",TRUE,TRUE,FALSE,TRUE,TRUE
5379,NA,NA,NA,1991-07-07,NA,NA,NA,NA,NA,3.9624,1,"HU4_33",TRUE,TRUE,TRUE,FALSE,TRUE
5380,139,1960,NA,2001-08-11,2001,8,"0811",133666,"WI_DNR_NUTRIENT",0.762,3,"HU4_29",TRUE,TRUE,FALSE,TRUE,TRUE
5381,18,902,NA,2007-08-09,2007,8,"0809",133721,"EPA_NLA_CHEM",1.15,3,"HU4_27",FALSE,FALSE,FALSE,FALSE,TRUE
5382,18,NA,6.1199999,1995-06-21,1995,6,"0621",133794,"VT_DWQ_NUTRIENT",4.9000001,3,"HU4_5",FALSE,TRUE,FALSE,TRUE,TRUE
5383,45.34,3366,19.41,2001-06-26,2001,6,"0626",133956,"IA_CHEMISTRY",1.25,4,"HU4_57",FALSE,TRUE,TRUE,FALSE,TRUE
5384,72,1145,NA,2007-09-14,2007,9,"0914",133984,"WI_DNR_NUTRIENT",NA,2,"HU4_33",FALSE,TRUE,TRUE,FALSE,TRUE
5385,37,NA,10.7,1994-07-31,1994,7,"0731",133995,"WI_DNR_NUTRIENT",1.143,3,"HU4_27",FALSE,TRUE,FALSE,FALSE,TRUE
5386,7,NA,NA,1991-08-07,1991,8,"0807",134116,"WI_DNR_NUTRIENT",4.2,2,"HU4_28",FALSE,TRUE,FALSE,FALSE,TRUE
5387,NA,NA,NA,2004-06-19,NA,NA,NA,NA,NA,1.524,1,"HU4_32",FALSE,TRUE,FALSE,TRUE,FALSE
5388,21,626,7.72,2003-09-10,2003,9,"0910",134118,"WI_DNR_NUTRIENT",1.6764,4,"HU4_27",FALSE,TRUE,FALSE,FALSE,FALSE
5389,10,NA,4.75,2005-08-31,2005,8,"0831",134120,"WI_DNR_NUTRIENT",4.4958,3,"HU4_27",FALSE,TRUE,FALSE,FALSE,FALSE
5390,63,NA,52.8,1996-07-28,1996,7,"0728",134184,"WI_DNR_NUTRIENT",1.524,3,"HU4_32",FALSE,TRUE,FALSE,TRUE,FALSE
5391,12,NA,3.42,1996-06-19,1996,6,"0619",134219,"WI_DNR_NUTRIENT",3.8862,3,"HU4_32",FALSE,FALSE,FALSE,TRUE,TRUE
5392,9,NA,2.5899999,2001-06-25,2001,6,"0625",134232,"VT_DWQ_NUTRIENT",6.5999999,3,"HU4_7",FALSE,TRUE,FALSE,TRUE,TRUE
5393,12,NA,2.54,2007-07-30,2007,7,"0730",134247,"WI_DNR_NUTRIENT",2.75,3,"HU4_29",FALSE,TRUE,FALSE,TRUE,FALSE
5394,9,362,NA,2001-07-05,2001,7,"0705",134249,"WI_BIOCOM",4.5,3,"HU4_33",FALSE,TRUE,TRUE,FALSE,TRUE
5395,NA,NA,NA,1990-06-22,NA,NA,NA,NA,NA,2.2098,1,"HU4_36",FALSE,FALSE,TRUE,TRUE,FALSE
5396,142.22,1964.8,35.13,2001-06-19,2001,6,"0619",134330,"IA_CHEMISTRY",0.55,4,"HU4_62",TRUE,FALSE,TRUE,FALSE,TRUE
5397,18,NA,21.5,1990-06-21,1990,6,"0621",134555,"VT_DWQ_NUTRIENT",2.7,3,"HU4_5",FALSE,TRUE,FALSE,TRUE,TRUE
5398,NA,NA,NA,1992-08-19,NA,NA,NA,NA,NA,3.0999999,1,"HU4_5",FALSE,TRUE,FALSE,TRUE,TRUE
5399,NA,NA,NA,2007-08-13,NA,NA,NA,NA,NA,4.3434,1,"HU4_28",FALSE,TRUE,FALSE,FALSE,TRUE
5400,16,664,4.36,2002-06-26,2002,6,"0626",134919,"WI_DNR_NUTRIENT",2,4,"HU4_27",TRUE,TRUE,FALSE,FALSE,TRUE
5402,28,NA,NA,2001-08-09,2001,8,"0809",134966,"WI_DNR_NUTRIENT",1.2192,2,"HU4_33",TRUE,TRUE,TRUE,FALSE,FALSE
5403,15,527,NA,2001-08-09,2001,8,"0809",135023,"WI_DNR_NUTRIENT",5.1986688,3,"HU4_36",FALSE,TRUE,TRUE,TRUE,TRUE
5404,23,NA,5.45,1993-07-15,1993,7,"0715",135058,"WI_DNR_NUTRIENT",3.2004,3,"HU4_32",FALSE,FALSE,FALSE,TRUE,TRUE
5405,87,1619,50.2,2004-08-26,2004,8,"0826",135218,"WI_DNR_NUTRIENT",1.2192,4,"HU4_34",TRUE,TRUE,TRUE,FALSE,TRUE
5406,NA,NA,NA,1990-08-13,1990,8,"0813",135294,"VT_DWQ_NUTRIENT",2.7,1,"HU4_7",TRUE,TRUE,FALSE,TRUE,TRUE
5407,37,NA,90.9000015,1990-06-22,1990,6,"0622",135509,"VT_DWQ_NUTRIENT",0.8,3,"HU4_5",FALSE,TRUE,FALSE,TRUE,TRUE
5408,NA,NA,NA,1995-07-16,NA,NA,NA,NA,NA,2.5908,1,"HU4_29",FALSE,FALSE,FALSE,TRUE,TRUE
5409,NA,NA,NA,2007-09-15,NA,NA,NA,NA,NA,2.286,1,"HU4_29",FALSE,TRUE,FALSE,TRUE,FALSE
5410,23,NA,8.3,2004-09-01,2004,9,"0901",135812,"WI_DNR_NUTRIENT",2.8956,3,"HU4_27",FALSE,TRUE,FALSE,FALSE,TRUE
5411,23,554,9.24,2003-09-10,2003,9,"0910",135814,"WI_DNR_NUTRIENT",2.1336,4,"HU4_27",FALSE,FALSE,FALSE,FALSE,TRUE
5412,28,2030,NA,1992-07-28,1992,7,"0728",135815,"WI_DNR_NUTRIENT",0.5,3,"HU4_33",FALSE,TRUE,TRUE,FALSE,FALSE
5413,NA,NA,NA,1990-07-12,NA,NA,NA,NA,NA,0.6858,1,"HU4_29",FALSE,FALSE,FALSE,TRUE,TRUE
5414,103.55,1479.3,58.73,2001-08-07,2001,8,"0807",135831,"IA_CHEMISTRY",0.35,4,"HU4_59",FALSE,TRUE,TRUE,TRUE,TRUE
5415,69,1570,33.3,2002-08-13,2002,8,"0813",135864,"WI_DNR_NUTRIENT",0.9144,4,"HU4_27",FALSE,TRUE,FALSE,FALSE,TRUE
5416,258,NA,68.1,2010-07-07,2010,7,"0707",135980,"WI_DNR_NUTRIENT",0.64008,3,"HU4_33",TRUE,FALSE,TRUE,FALSE,FALSE
5417,20,NA,8.32,2004-07-12,2004,7,"0712",136020,"WI_DNR_NUTRIENT",2.1336,3,"HU4_29",FALSE,TRUE,FALSE,TRUE,TRUE
5418,15,NA,NA,1995-06-19,1995,6,"0619",136065,"VT_DWQ_NUTRIENT",7.0999999,2,"HU4_5",FALSE,FALSE,FALSE,TRUE,FALSE
5419,25,NA,NA,2005-08-11,2005,8,"0811",136072,"WI_DNR_NUTRIENT",NA,1,"HU4_29",FALSE,TRUE,FALSE,TRUE,FALSE
5421,48.81,1253.2,18.71,2001-07-19,2001,7,"0719",136075,"IA_CHEMISTRY",0.5,4,"HU4_56",FALSE,TRUE,TRUE,FALSE,TRUE
5422,13,NA,8.2,1993-06-25,1993,6,"0625",136108,"WI_DNR_NUTRIENT",1.8288,3,"HU4_29",FALSE,TRUE,FALSE,TRUE,TRUE
5423,19,NA,9.67,2004-09-08,2004,9,"0908",136126,"WI_DNR_NUTRIENT",2.1336,3,"HU4_28",FALSE,TRUE,FALSE,FALSE,TRUE
5424,22,1206,14.8,2002-07-11,2002,7,"0711",136142,"WI_DNR_NUTRIENT",1.3716,4,"HU4_32",FALSE,TRUE,FALSE,TRUE,TRUE
5425,20,474,2.93,2003-09-02,2003,9,"0902",136183,"WI_DNR_NUTRIENT",3.6576,4,"HU4_27",FALSE,TRUE,FALSE,FALSE,TRUE
5426,13,553,NA,2007-07-11,2007,7,"0711",136188,"EPA_NLA_CHEM",3.65,3,"HU4_32",FALSE,TRUE,FALSE,TRUE,FALSE
5427,52,1133,NA,2001-08-28,2001,8,"0828",136436,"WI_DNR_NUTRIENT",3.5,3,"HU4_27",FALSE,TRUE,FALSE,FALSE,TRUE
5428,11,NA,2.95,1993-07-19,1993,7,"0719",136438,"WI_DNR_NUTRIENT",3.9624,3,"HU4_29",FALSE,TRUE,FALSE,TRUE,FALSE
5429,179,1607,NA,1991-07-02,1991,7,"0702",136574,"WI_DNR_NUTRIENT",0.3,3,"HU4_34",FALSE,TRUE,TRUE,FALSE,TRUE
5430,NA,NA,NA,1995-09-04,NA,NA,NA,NA,NA,3.2766,1,"HU4_33",FALSE,TRUE,TRUE,FALSE,FALSE
5431,13,NA,1.33,2002-07-16,2002,7,"0716",136832,"WI_DNR_NUTRIENT",3.3528,3,"HU4_32",FALSE,FALSE,FALSE,TRUE,TRUE
5432,190,NA,309,1993-07-11,1993,7,"0711",136881,"WI_DNR_NUTRIENT",0.3048,3,"HU4_27",FALSE,TRUE,FALSE,FALSE,TRUE
5433,NA,NA,NA,1995-08-04,1995,8,"0804",136965,"WI_DNR_NUTRIENT",2.3,1,"HU4_24",TRUE,FALSE,FALSE,FALSE,TRUE
5434,354,NA,23.2,2003-07-23,2003,7,"0723",136972,"WI_DNR_NUTRIENT",1.6764,3,"HU4_34",FALSE,FALSE,TRUE,FALSE,TRUE
5435,5,NA,0.86,1994-06-24,1994,6,"0624",137130,"VT_DWQ_NUTRIENT",10.1999998,3,"HU4_5",FALSE,FALSE,FALSE,TRUE,TRUE
5436,NA,NA,NA,1997-06-26,NA,NA,NA,NA,NA,1.0668,1,"HU4_33",TRUE,TRUE,TRUE,FALSE,TRUE
5438,21,NA,3.16,2003-08-26,2003,8,"0826",137336,"WI_DNR_NUTRIENT",3.5052,3,"HU4_32",FALSE,TRUE,FALSE,TRUE,TRUE
